date,SiteID,MeanPM25Concentration,SITE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
6/16/20,60650500,8.6,29 Palms,California,65,Riverside,33.71969,-116.1897,31.4,22.2,38.3,0,,,14.8,,1006.3,
6/17/20,60650500,8,29 Palms,California,65,Riverside,33.71969,-116.1897,30.5,23.3,37.8,0,,330,16.1,,1006.7,
6/18/20,60650500,10.6,29 Palms,California,65,Riverside,33.71969,-116.1897,31.6,24.4,38.9,0,,343,15.7,,1006.6,
6/19/20,60650500,11,29 Palms,California,65,Riverside,33.71969,-116.1897,31.5,23.9,40,0,,350,13.9,,1006.5,
6/20/20,60650500,11.8,29 Palms,California,65,Riverside,33.71969,-116.1897,32.2,24.4,40.6,0,,326,13.5,,1007.9,
6/21/20,60650500,11.3,29 Palms,California,65,Riverside,33.71969,-116.1897,33.2,23.3,41.1,0,,342,13.7,,1007,
6/22/20,60650500,10,29 Palms,California,65,Riverside,33.71969,-116.1897,33.3,21.7,41.7,0,,44,9.8,,1007.8,
6/23/20,60650500,11.1,29 Palms,California,65,Riverside,33.71969,-116.1897,33.1,21.7,41.7,0,,75,8,,1007.1,
6/24/20,60650500,11.5,29 Palms,California,65,Riverside,33.71969,-116.1897,33.5,21.7,42.2,0,,27,9.6,,1004.2,
6/25/20,60650500,11.7,29 Palms,California,65,Riverside,33.71969,-116.1897,33.3,23.9,40.6,0,,350,9.9,,1003.3,
6/26/20,60650500,8.8,29 Palms,California,65,Riverside,33.71969,-116.1897,36,28.9,43.3,0,,326,15.1,,1004.7,
6/27/20,60650500,10.5,29 Palms,California,65,Riverside,33.71969,-116.1897,35,28.9,41.7,0,,346,15.1,,1004.5,
6/28/20,60650500,7.6,29 Palms,California,65,Riverside,33.71969,-116.1897,31.2,22.8,38.9,0,,,12.3,,1002,
6/29/20,60650500,3.8,29 Palms,California,65,Riverside,33.71969,-116.1897,28,21.7,35,0,,333,21.1,,1004.7,
6/30/20,60650500,8.3,29 Palms,California,65,Riverside,33.71969,-116.1897,30.4,21.7,39.4,0,,326,15.3,,1006.8,
7/1/20,60650500,9.7,29 Palms,California,65,Riverside,33.71969,-116.1897,31.3,22.8,38.9,0,,,12.3,,1006.1,
7/2/20,60650500,7.4,29 Palms,California,65,Riverside,33.71969,-116.1897,31.8,22.2,39.4,0,,359,10.8,,1007.4,
7/3/20,60650500,6.1,29 Palms,California,65,Riverside,33.71969,-116.1897,32.8,20,41.1,0,,345,8.7,,1009.6,
7/4/20,60650500,6.1,29 Palms,California,65,Riverside,33.71969,-116.1897,36.9,30,43.9,0,,320,13.3,,1008.3,
7/5/20,60650500,7.1,29 Palms,California,65,Riverside,33.71969,-116.1897,37.2,30,44.4,0,,339,14.8,,1006.4,
7/6/20,60650500,9.4,29 Palms,California,65,Riverside,33.71969,-116.1897,35,20.6,43.3,0,,349,10,,1005.4,
7/7/20,60650500,8.7,29 Palms,California,65,Riverside,33.71969,-116.1897,34.3,20.6,43.3,0,,3,12.8,,1005.4,
7/8/20,60650500,8.8,29 Palms,California,65,Riverside,33.71969,-116.1897,33.5,17.8,42.2,0,,357,10.3,,1005,
7/9/20,60650500,8.5,29 Palms,California,65,Riverside,33.71969,-116.1897,34.4,25,41.1,0,,50,13.3,,1006.2,
7/10/20,60650500,10.7,29 Palms,California,65,Riverside,33.71969,-116.1897,34,22.2,43.3,0,,79,6.9,,1009.7,
7/11/20,60650500,12.9,29 Palms,California,65,Riverside,33.71969,-116.1897,36.5,27.8,45,0,,8,10.1,,1009,
7/12/20,60650500,6.2,29 Palms,California,65,Riverside,33.71969,-116.1897,40.2,33.9,47.2,0,,314,15.2,,1005.2,
7/13/20,60650500,6.6,29 Palms,California,65,Riverside,33.71969,-116.1897,39.5,32.8,46.7,0,,320,18.9,,1004.6,
7/14/20,60650500,6.7,29 Palms,California,65,Riverside,33.71969,-116.1897,35.2,22.2,43.3,0,,316,13.2,,1006.4,
7/15/20,60650500,7,29 Palms,California,65,Riverside,33.71969,-116.1897,34.8,27.8,42.2,0,,322,15.4,,1006.3,
7/16/20,60650500,7.8,29 Palms,California,65,Riverside,33.71969,-116.1897,34.3,22.8,42.8,0,,317,13.5,,1006,
7/17/20,60650500,8.1,29 Palms,California,65,Riverside,33.71969,-116.1897,34.1,23.3,41.7,0,,,7.8,,1008.4,
7/18/20,60650500,8.8,29 Palms,California,65,Riverside,33.71969,-116.1897,34.9,22.8,43.3,0,,10,9,,1008.3,
7/19/20,60650500,4.8,29 Palms,California,65,Riverside,33.71969,-116.1897,38.4,31.1,46.7,0,,315,19.7,,1005.9,
7/20/20,60650500,7.5,29 Palms,California,65,Riverside,33.71969,-116.1897,37.7,31.1,45,0,,312,15.4,,1005,
7/21/20,60650500,11.9,29 Palms,California,65,Riverside,33.71969,-116.1897,34.2,23.3,42.2,0,,60,8.4,,1004.6,
7/22/20,60650500,10.7,29 Palms,California,65,Riverside,33.71969,-116.1897,34.4,26.7,42.2,0,,352,10.4,,1005.2,
7/23/20,60650500,8.5,29 Palms,California,65,Riverside,33.71969,-116.1897,33.1,24.4,40,0,,330,12.5,,1005.5,
7/24/20,60650500,9.2,29 Palms,California,65,Riverside,33.71969,-116.1897,32.5,25,39.4,0,,29,12.1,,1007.3,
7/25/20,60650500,8.9,29 Palms,California,65,Riverside,33.71969,-116.1897,33.1,21.1,41.7,0,,19,9,,1007.6,
7/26/20,60650500,7.8,29 Palms,California,65,Riverside,33.71969,-116.1897,35.2,25,43.9,0,,17,10.4,,1007.4,
7/27/20,60650500,6.2,29 Palms,California,65,Riverside,33.71969,-116.1897,37.4,30.6,44.4,0,,321,15.6,,1005.7,
7/28/20,60650500,8.5,29 Palms,California,65,Riverside,33.71969,-116.1897,37.4,29.4,46.1,0,,333,15.1,,1004.8,
7/29/20,60650500,9.8,29 Palms,California,65,Riverside,33.71969,-116.1897,35.6,29.4,43.9,0,,12,13.1,,1006.2,
7/30/20,60650500,8.7,29 Palms,California,65,Riverside,33.71969,-116.1897,37.1,24.4,47.2,0,,339,11.5,,1007,
7/31/20,60650500,7,29 Palms,California,65,Riverside,33.71969,-116.1897,41.8,35.6,48.3,0,,338,15.1,,1006,
1/1/20,60651016,3.4,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,12.8,7.2,19.4,0,,,7.7,,1015.8,
1/2/20,60651016,4.3,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,15.4,8.9,23.3,0,,315,7.5,,1015,
1/3/20,60651016,1,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,14.8,8.9,21.7,0,,353,6.7,,1024.5,
1/4/20,60651016,4.7,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,14.1,7.8,21.1,0,,350,6.7,,1026.3,
1/5/20,60651016,2.3,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,15.7,7.2,22.8,0,,341,8.3,,1025.3,
1/6/20,60651016,0.5,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,18.8,12.8,24.4,0,,299,9.3,,1027.8,
1/7/20,60651016,-0.3,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,15,8.3,22.8,0,,330,7.8,,1021.8,
1/8/20,60651016,4.8,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,13.7,7.2,20,0,,8,6.3,,1013.6,
1/9/20,60651016,6.1,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,13.4,7.8,20.6,0,,308,9.1,,1012.1,
1/10/20,60651016,2.2,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,13.1,6.1,21.1,0,,,5.4,,1022.1,
1/11/20,60651016,7.4,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,11.8,6.7,17.8,0,,3,7.8,,1019,
1/12/20,60651016,10.5,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,12.7,6.1,18.9,0,,359,5.7,,1017.5,
1/13/20,60651016,12.8,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,12.8,7.8,19.4,0,,337,4.9,,1017.7,
1/14/20,60651016,14.4,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,7.3,0,15,0,,352,4.3,,1017.3,
1/15/20,60651016,6.4,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,7.9,0,18,0,,1,5.4,,1016.1,
1/16/20,60651016,7.8,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,7.5,-1,15,0,,2,8,,1015.9,
1/17/20,60651016,2,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,8.9,3,14,0,,307,5.5,,1021.4,
1/18/20,60651016,1.2,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,9.3,0,21,0,,299,6.5,,1024.5,
1/19/20,60651016,1.4,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,11.3,0,23,0,,324,7.6,,1021.6,
1/20/20,60651016,2.5,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,11.1,8,15,0,,352,4.9,,1017.7,
1/21/20,60651016,12.2,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,10.7,9,13,0,,8,3.9,,1018.7,
1/22/20,60651016,8.5,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,10.6,6,16,0,,349,3.8,,1020.8,
1/23/20,60651016,0.8,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,11.9,3,23,0,,309,7.5,,1019.6,
1/28/20,60651016,2.3,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,11.5,2,22,0,,8,9.4,,1019.7,
1/29/20,60651016,1.6,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,10.2,2,19,0,,338,20.5,,1016.6,
1/30/20,60651016,0.1,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,9.7,1,20,0,,316,7,,1019.6,
1/31/20,60651016,-1.1,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,12.3,1,25,0,,328,7,,1024.3,
1/4/20,60651016,2.3,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,14.1,7.8,21.1,0,,350,6.7,,1026.3,
1/10/20,60651016,1.8,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,13.1,6.1,21.1,0,,,5.4,,1022.1,
1/16/20,60651016,6.7,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,7.5,-1,15,0,,2,8,,1015.9,
1/22/20,60651016,5.2,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,10.6,6,16,0,,349,3.8,,1020.8,
1/28/20,60651016,3.9,Morongo Air Monitoring Station,California,65,Riverside,33.9447129,-116.830074,11.5,2,22,0,,8,9.4,,1019.7,
1/1/20,60652002,11.7,Indio,California,65,Riverside,33.70853,-116.21537,10.6,3.9,18.9,0,,354,6.1,,1015,
1/4/20,60652002,7.5,Indio,California,65,Riverside,33.70853,-116.21537,11.1,2.2,21.7,0,,352,3.7,,1025.3,
1/7/20,60652002,5.2,Indio,California,65,Riverside,33.70853,-116.21537,11.3,0.6,22.8,0,,352,5.5,,1020.7,
1/10/20,60652002,5.6,Indio,California,65,Riverside,33.70853,-116.21537,13.4,5.6,21.7,0,,341,9.1,,1020.9,
1/13/20,60652002,13.3,Indio,California,65,Riverside,33.70853,-116.21537,9.1,1.7,20,0,,352,5.7,,1016.8,
1/16/20,60652002,9.2,Indio,California,65,Riverside,33.70853,-116.21537,10.6,1.7,20,0,,359,5.8,,1015.1,
1/19/20,60652002,7,Indio,California,65,Riverside,33.70853,-116.21537,13.9,3.9,25,0,,331,6.3,,1020.5,
1/22/20,60652002,7,Indio,California,65,Riverside,33.70853,-116.21537,12.6,5,22.2,0,,349,3.2,,1019.8,
1/25/20,60652002,6.4,Indio,California,65,Riverside,33.70853,-116.21537,14.1,4.4,25.6,0,,359,5.5,,1016.3,
1/28/20,60652002,5.2,Indio,California,65,Riverside,33.70853,-116.21537,15.2,6.7,26.1,0,,3,5.3,,1018.5,
1/31/20,60652002,5.2,Indio,California,65,Riverside,33.70853,-116.21537,14.8,5,26.7,0,,328,5.8,,1023.2,
2/3/20,60652002,5.4,Indio,California,65,Riverside,33.70853,-116.21537,14.3,8.3,16.7,0,,332,14.9,,1010.6,
2/6/20,60652002,9.7,Indio,California,65,Riverside,33.70853,-116.21537,9.6,2.2,19.4,0,,5,7.5,,1018,
2/9/20,60652002,10.2,Indio,California,65,Riverside,33.70853,-116.21537,13.7,2.8,22.8,0,,322,9.4,,1008,
2/12/20,60652002,5.3,Indio,California,65,Riverside,33.70853,-116.21537,10.3,-0.6,20,0,,351,7.1,,1016.7,
2/15/20,60652002,8.2,Indio,California,65,Riverside,33.70853,-116.21537,13.4,3.9,25,0,,331,7.9,,1018.7,
2/18/20,60652002,9.1,Indio,California,65,Riverside,33.70853,-116.21537,17,7.8,27.8,0,,337,7.8,,1013.2,
2/21/20,60652002,5.6,Indio,California,65,Riverside,33.70853,-116.21537,18,6.1,28.3,0,,348,8.6,,1015.8,
2/24/20,60652002,7,Indio,California,65,Riverside,33.70853,-116.21537,16.3,6.7,30,0,,358,5.9,,1019.3,
2/27/20,60652002,5.6,Indio,California,65,Riverside,33.70853,-116.21537,15,2.8,27.2,0,,336,7.1,,1023,
3/1/20,60652002,6.7,Indio,California,65,Riverside,33.70853,-116.21537,18,13.3,24.4,0,,336,21.6,,1009.9,
3/4/20,60652002,5.6,Indio,California,65,Riverside,33.70853,-116.21537,16,8.3,23.3,0,,47,6.6,,1018,
3/7/20,60652002,3.5,Indio,California,65,Riverside,33.70853,-116.21537,19.3,10.6,26.1,0,,323,15.4,,1010.8,
3/10/20,60652002,3.3,Indio,California,65,Riverside,33.70853,-116.21537,15.4,13.9,18.3,0,,16,5.6,,1019.1,
3/13/20,60652002,2.5,Indio,California,65,Riverside,33.70853,-116.21537,15.3,8.9,21.1,0,,349,9.5,,1010.3,
3/16/20,60652002,2.9,Indio,California,65,Riverside,33.70853,-116.21537,17.5,12.8,22.2,0,,341,7.9,,1013.6,
3/19/20,60652002,2.7,Indio,California,65,Riverside,33.70853,-116.21537,13.7,6.1,20,0,,354,9.5,,1015.6,
3/22/20,60652002,2.3,Indio,California,65,Riverside,33.70853,-116.21537,19.5,12.8,25,0,,330,10.7,,1017,
3/25/20,60652002,2.7,Indio,California,65,Riverside,33.70853,-116.21537,19,15,23.3,0,,325,22.9,,1013,
3/28/20,60652002,4.5,Indio,California,65,Riverside,33.70853,-116.21537,16.8,7.8,23.3,0,,348,10.7,,1018.5,
3/31/20,60652002,6.2,Indio,California,65,Riverside,33.70853,-116.21537,19.3,11.1,27.8,0,,353,5.7,,1014.7,
1/3/20,60652002,7.6,Indio,California,65,Riverside,33.70853,-116.21537,12.1,5,21.1,0,,357,4.6,,1023.4,
1/4/20,60652002,9,Indio,California,65,Riverside,33.70853,-116.21537,11.1,2.2,21.7,0,,352,3.7,,1025.3,
1/5/20,60652002,8.1,Indio,California,65,Riverside,33.70853,-116.21537,12,3.9,22.2,0,,355,5.4,,1024.1,
1/6/20,60652002,6.9,Indio,California,65,Riverside,33.70853,-116.21537,14.3,5.6,25,0,,351,7.6,,1026.5,
1/7/20,60652002,6.7,Indio,California,65,Riverside,33.70853,-116.21537,11.3,0.6,22.8,0,,352,5.5,,1020.7,
1/8/20,60652002,6.7,Indio,California,65,Riverside,33.70853,-116.21537,9.9,1.1,20,0,,359,4.4,,1012.8,
1/9/20,60652002,8.2,Indio,California,65,Riverside,33.70853,-116.21537,13.2,5,21.1,0,,308,10.3,,1011.3,
1/10/20,60652002,8,Indio,California,65,Riverside,33.70853,-116.21537,13.4,5.6,21.7,0,,341,9.1,,1020.9,
1/11/20,60652002,9.2,Indio,California,65,Riverside,33.70853,-116.21537,8.8,1.1,17.2,0,,8,6.5,,1018.2,
1/12/20,60652002,14.5,Indio,California,65,Riverside,33.70853,-116.21537,9.2,1.1,18.9,0,,359,5.6,,1016.7,
1/13/20,60652002,15.9,Indio,California,65,Riverside,33.70853,-116.21537,9.1,1.7,20,0,,352,5.7,,1016.8,
1/14/20,60652002,14.2,Indio,California,65,Riverside,33.70853,-116.21537,10,2.8,20.6,0,,336,6.1,,1016.4,
1/15/20,60652002,15.9,Indio,California,65,Riverside,33.70853,-116.21537,10.2,1.7,20.6,0,,1,4.8,,1015.2,
1/16/20,60652002,11.6,Indio,California,65,Riverside,33.70853,-116.21537,10.6,1.7,20,0,,359,5.8,,1015.1,
1/17/20,60652002,9.7,Indio,California,65,Riverside,33.70853,-116.21537,12.3,5,20,0,,307,8.1,,1020.5,
1/18/20,60652002,8.1,Indio,California,65,Riverside,33.70853,-116.21537,11.6,2.8,22.8,0,,333,5.8,,1023.4,
1/19/20,60652002,8.3,Indio,California,65,Riverside,33.70853,-116.21537,13.9,3.9,25,0,,331,6.3,,1020.5,
1/20/20,60652002,7.4,Indio,California,65,Riverside,33.70853,-116.21537,14.6,10.6,21.1,0,,347,5.8,,1016.6,
1/21/20,60652002,10.7,Indio,California,65,Riverside,33.70853,-116.21537,14.1,8.3,18.9,0,,346,7.2,,1017.9,
1/22/20,60652002,11.1,Indio,California,65,Riverside,33.70853,-116.21537,12.6,5,22.2,0,,349,3.2,,1019.8,
1/23/20,60652002,7.1,Indio,California,65,Riverside,33.70853,-116.21537,14.5,6.7,25,0,,355,8.4,,1018.3,
1/24/20,60652002,6.3,Indio,California,65,Riverside,33.70853,-116.21537,14.9,6.7,24.4,0,,2,6.7,,1014.7,
1/25/20,60652002,8.6,Indio,California,65,Riverside,33.70853,-116.21537,14.1,4.4,25.6,0,,359,5.5,,1016.3,
1/26/20,60652002,11.2,Indio,California,65,Riverside,33.70853,-116.21537,13.9,6.1,22.8,0,,355,5.8,,1017.3,
1/27/20,60652002,13,Indio,California,65,Riverside,33.70853,-116.21537,18,9.4,27.2,0,,337,11.5,,1019.8,
1/28/20,60652002,6.4,Indio,California,65,Riverside,33.70853,-116.21537,15.2,6.7,26.1,0,,3,5.3,,1018.5,
1/29/20,60652002,5.4,Indio,California,65,Riverside,33.70853,-116.21537,16.9,6.1,23.9,0,,326,20.5,,1014.8,
1/30/20,60652002,5.3,Indio,California,65,Riverside,33.70853,-116.21537,17.2,8.9,26.1,0,,338,7.8,,1018.4,
1/31/20,60652002,8.1,Indio,California,65,Riverside,33.70853,-116.21537,14.8,5,26.7,0,,328,5.8,,1023.2,
2/1/20,60652002,6.9,Indio,California,65,Riverside,33.70853,-116.21537,15.4,6.1,27.2,0,,7,6.8,,1022.3,
2/2/20,60652002,4.5,Indio,California,65,Riverside,33.70853,-116.21537,15.2,5,25,0,,346,6.7,,1011.2,
2/3/20,60652002,7.8,Indio,California,65,Riverside,33.70853,-116.21537,14.3,8.3,16.7,0,,332,14.9,,1010.6,
2/4/20,60652002,2.5,Indio,California,65,Riverside,33.70853,-116.21537,10.9,6.7,15.6,0,,316,20.7,,1020.4,
2/5/20,60652002,6.6,Indio,California,65,Riverside,33.70853,-116.21537,7.9,0.6,16.7,0,,358,5,,1020.4,
2/6/20,60652002,10.5,Indio,California,65,Riverside,33.70853,-116.21537,9.6,2.2,19.4,0,,5,7.5,,1018,
2/7/20,60652002,15.9,Indio,California,65,Riverside,33.70853,-116.21537,10.8,1.1,21.1,0,,10,5.3,,1016.8,
2/8/20,60652002,20.8,Indio,California,65,Riverside,33.70853,-116.21537,12.3,2.8,22.8,0,,39,7,,1012.9,
2/9/20,60652002,19.6,Indio,California,65,Riverside,33.70853,-116.21537,13.7,2.8,22.8,0,,322,9.4,,1008,
2/10/20,60652002,4.3,Indio,California,65,Riverside,33.70853,-116.21537,15.6,9.4,20,0,,288,16,,1010.3,
2/11/20,60652002,4.7,Indio,California,65,Riverside,33.70853,-116.21537,15.9,5.6,22.2,0,,339,17.7,,1015.7,
2/12/20,60652002,6.2,Indio,California,65,Riverside,33.70853,-116.21537,10.3,-0.6,20,0,,351,7.1,,1016.7,
2/13/20,60652002,11.6,Indio,California,65,Riverside,33.70853,-116.21537,11,0.6,22.2,0,,358,5.7,,1017.8,
2/14/20,60652002,8.3,Indio,California,65,Riverside,33.70853,-116.21537,12.5,1.1,23.9,0,,357,6.8,,1016.7,
2/15/20,60652002,10.8,Indio,California,65,Riverside,33.70853,-116.21537,13.4,3.9,25,0,,331,7.9,,1018.7,
2/16/20,60652002,14.3,Indio,California,65,Riverside,33.70853,-116.21537,14.2,5.6,24.4,0,,1,8.5,,1016.2,
2/17/20,60652002,14.1,Indio,California,65,Riverside,33.70853,-116.21537,16.6,6.1,28.3,0,,337,8.4,,1011.8,
2/18/20,60652002,18.1,Indio,California,65,Riverside,33.70853,-116.21537,17,7.8,27.8,0,,337,7.8,,1013.2,
2/19/20,60652002,14.8,Indio,California,65,Riverside,33.70853,-116.21537,15.9,6.1,27.2,0,,6,5.7,,1014.8,
2/20/20,60652002,9.3,Indio,California,65,Riverside,33.70853,-116.21537,16.6,3.9,27.8,0,,344,7.2,,1018.3,
2/21/20,60652002,5.5,Indio,California,65,Riverside,33.70853,-116.21537,18,6.1,28.3,0,,348,8.6,,1015.8,
2/22/20,60652002,8.9,Indio,California,65,Riverside,33.70853,-116.21537,17.1,12.2,22.8,0,,330,12.5,,1014,
2/23/20,60652002,7.6,Indio,California,65,Riverside,33.70853,-116.21537,18.2,10,25,0,,328,11.8,,1019.6,
2/24/20,60652002,13.7,Indio,California,65,Riverside,33.70853,-116.21537,16.3,6.7,30,0,,358,5.9,,1019.3,
2/25/20,60652002,5.3,Indio,California,65,Riverside,33.70853,-116.21537,19.5,6.1,28.9,0,,0,12,,1022.9,
2/26/20,60652002,10.9,Indio,California,65,Riverside,33.70853,-116.21537,14.1,3.9,23.9,0,,43,4.2,,1027.4,
2/27/20,60652002,9.8,Indio,California,65,Riverside,33.70853,-116.21537,15,2.8,27.2,0,,336,7.1,,1023,
2/28/20,60652002,7.5,Indio,California,65,Riverside,33.70853,-116.21537,18.1,9.4,28.3,0,,10,8.2,,1019.2,
2/29/20,60652002,6.1,Indio,California,65,Riverside,33.70853,-116.21537,18,6.1,27.8,0,,347,9.9,,1013.6,
3/1/20,60652002,12,Indio,California,65,Riverside,33.70853,-116.21537,18,13.3,24.4,0,,336,21.6,,1009.9,
3/2/20,60652002,4.4,Indio,California,65,Riverside,33.70853,-116.21537,17.3,12.8,21.1,0,,307,22.4,,1010.2,
3/3/20,60652002,5.5,Indio,California,65,Riverside,33.70853,-116.21537,22.2,12.8,28.3,0,,310,17.3,,1011.6,
3/4/20,60652002,7.8,Indio,California,65,Riverside,33.70853,-116.21537,16,8.3,23.3,0,,47,6.6,,1018,
3/5/20,60652002,14.6,Indio,California,65,Riverside,33.70853,-116.21537,17.5,7.2,28.9,0,,343,5.3,,1018.7,
3/6/20,60652002,7.3,Indio,California,65,Riverside,33.70853,-116.21537,19.9,7.8,30.6,0,,2,9.1,,1013,
3/7/20,60652002,10.4,Indio,California,65,Riverside,33.70853,-116.21537,19.3,10.6,26.1,0,,323,15.4,,1010.8,
3/8/20,60652002,4.8,Indio,California,65,Riverside,33.70853,-116.21537,19.9,15.6,25,0,,326,11.7,,1012.6,
3/9/20,60652002,6.9,Indio,California,65,Riverside,33.70853,-116.21537,17.4,8.9,23.3,0,,42,10.8,,1017.6,
3/10/20,60652002,4.4,Indio,California,65,Riverside,33.70853,-116.21537,15.4,13.9,18.3,0,,16,5.6,,1019.1,
3/11/20,60652002,6.3,Indio,California,65,Riverside,33.70853,-116.21537,17.6,13.3,22.8,0,,15,5.6,,1015.8,
3/12/20,60652002,5.6,Indio,California,65,Riverside,33.70853,-116.21537,16,13.3,18.3,19.8,,341,11.5,,1008.4,
3/13/20,60652002,4.3,Indio,California,65,Riverside,33.70853,-116.21537,15.3,8.9,21.1,0,,349,9.5,,1010.3,
3/14/20,60652002,7.9,Indio,California,65,Riverside,33.70853,-116.21537,16.5,11.1,21.7,0,,3,7.2,,1017,
3/15/20,60652002,2.7,Indio,California,65,Riverside,33.70853,-116.21537,17.1,8.9,22.8,0,,338,10.1,,1017.3,
3/16/20,60652002,2.6,Indio,California,65,Riverside,33.70853,-116.21537,17.5,12.8,22.2,0,,341,7.9,,1013.6,
3/17/20,60652002,2,Indio,California,65,Riverside,33.70853,-116.21537,17.5,13.9,21.7,0,,354,12.9,,1011.6,
3/18/20,60652002,4.3,Indio,California,65,Riverside,33.70853,-116.21537,12.4,9.4,16.1,0,,347,9.7,,1008.4,
3/19/20,60652002,4.3,Indio,California,65,Riverside,33.70853,-116.21537,13.7,6.1,20,0,,354,9.5,,1015.6,
3/20/20,60652002,3.6,Indio,California,65,Riverside,33.70853,-116.21537,13.9,6.1,20.6,0,,10,5.4,,1020.9,
3/21/20,60652002,3.6,Indio,California,65,Riverside,33.70853,-116.21537,16.6,8.9,23.9,0,,8,8.4,,1018,
3/22/20,60652002,2.5,Indio,California,65,Riverside,33.70853,-116.21537,19.5,12.8,25,0,,330,10.7,,1017,
3/23/20,60652002,4,Indio,California,65,Riverside,33.70853,-116.21537,20.2,16.1,25,0,,351,16.2,,1016.1,
3/24/20,60652002,5.7,Indio,California,65,Riverside,33.70853,-116.21537,19.5,15,25.6,0,,334,18.2,,1016.7,
3/25/20,60652002,4.1,Indio,California,65,Riverside,33.70853,-116.21537,19,15,23.3,0,,325,22.9,,1013,
3/26/20,60652002,2.6,Indio,California,65,Riverside,33.70853,-116.21537,15.8,11.7,21.1,0,,315,17.2,,1012.7,
3/27/20,60652002,7,Indio,California,65,Riverside,33.70853,-116.21537,16.3,10,22.2,0,,336,12,,1015.3,
3/28/20,60652002,5.8,Indio,California,65,Riverside,33.70853,-116.21537,16.8,7.8,23.3,0,,348,10.7,,1018.5,
3/29/20,60652002,7.6,Indio,California,65,Riverside,33.70853,-116.21537,19.6,14.4,26.1,0,,329,17.8,,1014.8,
3/30/20,60652002,5.8,Indio,California,65,Riverside,33.70853,-116.21537,20.3,14.4,28.3,0,,340,11.3,,1019,
3/31/20,60652002,8.4,Indio,California,65,Riverside,33.70853,-116.21537,19.3,11.1,27.8,0,,353,5.7,,1014.7,
4/1/20,60652002,9.1,Indio,California,65,Riverside,33.70853,-116.21537,21.1,11.7,29.4,0,,325,9.5,,1006.5,
4/2/20,60652002,11.3,Indio,California,65,Riverside,33.70853,-116.21537,22.9,17.8,28.9,0,,332,19.6,,1008.5,
4/3/20,60652002,10.4,Indio,California,65,Riverside,33.70853,-116.21537,22.6,17.2,29.4,0,,324,19,,1009,
4/4/20,60652002,9.7,Indio,California,65,Riverside,33.70853,-116.21537,21.7,16.7,27.8,0,,333,17.8,,1007,
4/5/20,60652002,6.1,Indio,California,65,Riverside,33.70853,-116.21537,20.5,15,26.1,0,,334,16.8,,1007.4,
4/6/20,60652002,2.8,Indio,California,65,Riverside,33.70853,-116.21537,18.7,10.6,26.1,0,,357,9.2,,1010.5,
4/7/20,60652002,3.3,Indio,California,65,Riverside,33.70853,-116.21537,18.5,16.1,22.8,0.12,,313,10.6,,1014.3,
4/8/20,60652002,2.8,Indio,California,65,Riverside,33.70853,-116.21537,15,11.1,18.9,0.24,,327,13.3,,1014.1,
4/9/20,60652002,3.3,Indio,California,65,Riverside,33.70853,-116.21537,13.7,8.3,18.9,0.36,,335,6.8,,1018.4,
4/10/20,60652002,2.4,Indio,California,65,Riverside,33.70853,-116.21537,14,11.7,16.7,0.48,,329,8.9,,1015.6,
